frame,z,y,x,z_um,y_um,x_um,tree_id,track_id
51,25,26,161,40.625,10.5625,65.40625,830,1095
51,39,53,127,63.375,21.53125,51.59375,831,1096
51,49,92,220,79.625,37.375,89.375,268,919
51,47,208,171,76.375,84.5,69.46875,832,1097
51,16,67,108,26.0,27.21875,43.875,833,1098
51,43,214,153,69.875,86.9375,62.15625,834,1099
51,44,164,173,71.5,66.625,70.28125,835,1100
51,41,239,139,66.625,97.09375,56.46875,261,924
51,9,210,63,14.625,85.3125,25.59375,836,1101
51,32,27,182,52.0,10.96875,73.9375,697,946
51,23,146,113,37.375,59.3125,45.90625,684,931
51,41,196,173,66.625,79.625,70.28125,135,952
51,48,137,192,78.0,55.65625,78.0,663,974
51,49,112,212,79.625,45.5,86.125,837,1102
51,31,64,172,50.375,26.0,69.875,838,1103
51,20,186,100,32.5,75.5625,40.625,839,1104
51,45,126,197,73.125,51.1875,80.03125,561,962
51,35,210,144,56.875,85.3125,58.5,840,1105
51,21,238,86,34.125,96.6875,34.9375,626,822
51,25,172,127,40.625,69.875,51.59375,841,1106
51,39,144,163,63.375,58.5,66.21875,674,915
51,55,100,246,89.375,40.625,99.9375,842,1107
51,28,250,150,45.5,101.5625,60.9375,487,611
51,17,201,74,27.625,81.65625,30.0625,509,635
51,57,156,243,92.625,63.375,98.71875,843,1108
51,53,166,217,86.125,67.4375,88.15625,89,1109
51,55,123,231,89.375,49.96875,93.84375,844,1110
51,17,12,184,27.625,4.875,74.75,845,1111
51,33,238,140,53.625,96.6875,56.875,692,940
51,28,200,155,45.5,81.25,62.96875,846,1112
51,52,215,190,84.5,87.34375,77.1875,671,911
51,39,106,234,63.375,43.0625,95.0625,847,1113
51,23,218,100,37.375,88.5625,40.625,848,1114
51,10,238,69,16.25,96.6875,28.03125,849,1115
51,28,227,100,45.5,92.21875,40.625,628,826
51,56,191,203,91.0,77.59375,82.46875,329,394
51,58,216,210,94.25,87.75,85.3125,850,1116
51,25,89,139,40.625,36.15625,56.46875,422,552
51,5,99,76,8.125,40.21875,30.875,619,867
51,21,124,108,34.125,50.375,43.875,473,590
51,15,103,103,24.375,41.84375,41.84375,851,1117
51,45,49,219,73.125,19.90625,88.96875,4,865
51,38,116,163,61.75,47.125,66.21875,642,1118
51,31,70,205,50.375,28.4375,83.28125,852,1119
51,21,246,121,34.125,99.9375,49.15625,514,640
51,56,191,240,91.0,77.59375,97.5,853,1120
51,35,191,188,56.875,77.59375,76.375,854,1121
51,33,17,240,53.625,6.90625,97.5,855,1122
51,10,125,84,16.25,50.78125,34.125,856,1123
51,40,66,243,65.0,26.8125,98.71875,857,1124
51,49,180,228,79.625,73.125,92.625,89,1125
51,46,189,192,74.75,76.78125,78.0,858,1126
51,10,175,110,16.25,71.09375,44.6875,687,934
51,43,246,199,69.875,99.9375,80.84375,859,1127
51,38,154,208,61.75,62.5625,84.5,860,1128
51,19,137,149,30.875,55.65625,60.53125,861,1129
52,41,52,162,66.625,21.125,65.8125,737,999
52,37,73,144,60.125,29.65625,58.5,746,1130
52,54,127,180,87.75,51.59375,73.125,748,1010
52,25,38,111,40.625,15.4375,45.09375,752,1014
52,38,214,96,61.75,86.9375,39.0,758,1020
52,11,173,37,17.875,70.28125,15.03125,757,1019
52,47,42,182,76.375,17.0625,73.9375,747,1009
52,51,216,137,82.875,87.75,55.65625,750,1012
52,15,152,48,24.375,61.75,19.5,753,1015
52,26,89,90,42.25,36.15625,36.5625,756,1018
52,20,76,87,32.5,30.875,35.34375,726,984
52,58,64,226,94.25,26.0,91.8125,618,806
52,10,217,25,16.25,88.15625,10.15625,764,1026
52,54,43,203,87.75,17.46875,82.46875,777,1039
52,28,109,97,45.5,44.28125,39.40625,751,1013
52,23,217,58,37.375,88.15625,23.5625,774,1036
52,32,229,74,52.0,93.03125,30.0625,754,1016
52,34,22,141,55.25,8.9375,57.28125,765,1131
52,39,248,96,63.375,100.75,39.0,760,1022
52,11,149,35,17.875,60.53125,14.21875,791,1053
52,41,207,114,66.625,84.09375,46.3125,768,1030
52,32,61,122,52.0,24.78125,49.5625,762,1024
52,27,241,57,43.875,97.90625,23.15625,766,1028
52,28,17,131,45.5,6.90625,53.21875,765,1132
52,8,175,26,13.0,71.09375,10.5625,769,1031
52,19,177,52,30.875,71.90625,21.125,778,1040
52,20,162,63,32.5,65.8125,25.59375,763,1025
52,28,173,75,45.5,70.28125,30.46875,789,1051
52,56,157,178,91.0,63.78125,72.3125,775,1037
52,56,98,185,91.0,39.8125,75.15625,759,1021
52,24,180,62,39.0,73.125,25.1875,776,1038
52,19,214,43,30.875,86.9375,17.46875,782,1044
52,56,226,158,91.0,91.8125,64.1875,767,1029
52,43,26,182,69.875,10.5625,73.9375,773,1035
52,31,171,88,50.375,69.46875,35.75,761,1023
52,23,199,57,37.375,80.84375,23.15625,787,1049
52,24,25,125,39.0,10.15625,50.78125,551,693
52,42,147,126,68.25,59.71875,51.1875,794,1056
52,41,180,97,66.625,73.125,39.40625,862,1133
52,6,79,53,9.75,32.09375,21.53125,784,1046
52,56,22,237,91.0,8.9375,96.28125,771,1033
52,46,190,130,74.75,77.1875,52.8125,770,1032
52,27,80,106,43.875,32.5,43.0625,532,692
52,43,119,142,69.875,48.34375,57.6875,802,1065
52,52,116,172,84.5,47.125,69.875,663,976
52,50,240,136,81.25,97.5,55.25,790,1052
52,20,33,102,32.5,13.40625,41.4375,863,1134
52,25,60,98,40.625,24.375,39.8125,786,1048
52,40,38,167,65.0,15.4375,67.84375,316,364
52,32,137,95,52.0,55.65625,38.59375,772,1034
52,24,122,86,39.0,49.5625,34.9375,532,686
52,51,189,149,82.875,76.78125,60.53125,788,1050
52,48,100,157,78.0,40.625,63.78125,793,1055
52,34,53,144,55.25,21.53125,58.5,422,564
52,15,85,70,24.375,34.53125,28.4375,798,1061
52,56,179,167,91.0,72.71875,67.84375,781,1043
52,57,87,200,92.625,35.34375,81.25,779,1041
52,16,248,33,26.0,100.75,13.40625,812,1076
52,51,156,162,82.875,63.375,65.8125,212,1073
52,51,11,216,82.875,4.46875,87.75,803,1066
52,6,123,36,9.75,49.96875,14.625,817,1135
52,16,133,49,26.0,54.03125,19.90625,807,1070
52,36,146,115,58.5,59.3125,46.71875,785,1047
52,13,199,33,21.125,80.84375,13.40625,809,1072
52,33,90,115,53.625,36.5625,46.71875,783,1045
52,16,114,56,26.0,46.3125,22.75,811,1075
52,17,41,85,27.625,16.65625,34.53125,804,1067
52,25,109,79,40.625,44.28125,32.09375,800,1063
52,50,59,199,81.25,23.96875,80.84375,799,1062
52,5,60,55,8.125,24.375,22.34375,864,1136
52,14,100,65,22.75,40.625,26.40625,619,859
52,14,27,92,22.75,10.96875,37.375,865,1137
52,7,97,44,11.375,39.40625,17.875,866,1138
52,19,238,42,30.875,96.6875,17.0625,720,972
52,58,216,173,94.25,87.75,70.28125,801,1064
52,43,105,133,69.875,42.65625,54.03125,867,1139
52,43,79,169,69.875,32.09375,68.65625,239,906
52,29,197,77,47.125,80.03125,31.28125,820,1084
52,37,125,118,60.125,50.78125,47.9375,806,1069
52,9,241,18,14.625,97.90625,7.3125,815,1079
52,43,234,108,69.875,95.0625,43.875,808,1071
52,15,8,108,24.375,3.25,43.875,813,1077
52,45,167,134,73.125,67.84375,54.4375,822,1087
52,58,69,207,94.25,28.03125,84.09375,797,1060
52,48,133,151,78.0,54.03125,61.34375,816,1080
52,8,38,66,13.0,15.4375,26.8125,868,1140
52,32,111,114,52.0,45.09375,46.3125,818,1082
52,10,116,46,16.25,47.125,18.6875,817,1141
52,40,10,179,65.0,4.0625,72.71875,814,1078
52,26,150,76,42.25,60.9375,30.875,819,1083
52,37,168,114,60.125,68.25,46.3125,672,912
52,34,19,166,55.25,7.71875,67.4375,681,928
52,11,9,131,17.875,3.65625,53.21875,733,994
52,41,91,153,66.625,36.96875,62.15625,823,1088
52,5,7,76,8.125,2.84375,30.875,869,1142
52,50,166,147,81.25,67.4375,59.71875,212,1085
52,20,129,64,32.5,52.40625,26.0,821,1086
52,40,72,196,65.0,29.25,79.625,825,1090
52,51,31,213,82.875,12.59375,86.53125,730,990
52,18,146,95,29.25,59.3125,38.59375,826,1091
52,39,185,148,63.375,75.15625,60.125,828,1093
52,58,116,193,94.25,47.125,78.40625,824,1089
52,17,11,151,27.625,4.46875,61.34375,725,983
52,49,67,178,79.625,27.21875,72.3125,196,767
52,32,37,146,52.0,15.03125,59.3125,437,825
52,45,164,176,73.125,66.625,71.5,835,1100
52,14,166,79,22.75,67.4375,32.09375,516,642
52,32,77,132,52.0,31.28125,53.625,746,1143
52,39,177,166,63.375,71.90625,67.4375,217,233
52,33,215,124,53.625,87.34375,50.375,375,987
52,8,23,80,13.0,9.34375,32.5,870,1144
52,31,111,138,50.375,45.09375,56.0625,627,824
52,10,206,62,16.25,83.6875,25.1875,836,1101
52,10,28,113,16.25,11.375,45.90625,829,1094
52,52,171,200,84.5,69.46875,81.25,153,159
52,48,208,174,78.0,84.5,70.6875,832,1097
52,18,66,114,29.25,26.8125,46.3125,833,1098
52,49,91,223,79.625,36.96875,90.59375,268,919
52,25,144,117,40.625,58.5,47.53125,684,931
52,37,243,116,60.125,98.71875,47.125,827,1092
52,25,16,165,40.625,6.5,67.03125,830,1095
52,44,214,156,71.5,86.9375,63.375,834,1099
52,33,26,187,53.625,10.5625,75.96875,697,946
52,50,137,197,81.25,55.65625,80.03125,663,974
52,45,123,199,73.125,49.96875,80.84375,561,962
52,34,137,137,55.25,55.65625,55.65625,608,793
52,33,62,174,53.625,25.1875,70.6875,838,1103
52,40,145,165,65.0,58.90625,67.03125,674,915
52,32,141,150,52.0,57.28125,60.9375,682,982
52,50,114,211,81.25,46.3125,85.71875,837,1102
52,37,207,147,60.125,84.09375,59.71875,840,1105
52,19,13,189,30.875,5.28125,76.78125,845,1111
52,18,197,76,29.25,80.03125,30.875,509,635
52,23,239,89,37.375,97.09375,36.15625,626,822
52,26,173,131,42.25,70.28125,53.21875,841,1106
52,56,100,246,91.0,40.625,99.9375,842,1107
52,27,250,109,43.875,101.5625,44.28125,871,1145
52,53,213,192,86.125,86.53125,78.0,671,911
52,56,123,231,91.0,49.96875,93.84375,844,1110
52,23,214,102,37.375,86.9375,41.4375,848,1114
52,30,226,106,48.75,91.8125,43.0625,628,826
52,42,196,176,68.25,79.625,71.5,135,952
52,30,205,159,48.75,83.28125,64.59375,846,1112
52,34,236,142,55.25,95.875,57.6875,692,940
52,56,190,207,91.0,77.1875,84.09375,329,394
52,57,157,246,92.625,63.78125,99.9375,843,1108
52,22,185,114,35.75,75.15625,46.3125,839,1104
52,5,104,77,8.125,42.25,31.28125,619,867
52,46,51,221,74.75,20.71875,89.78125,4,865
52,41,107,237,66.625,43.46875,96.28125,847,1113
52,16,103,104,26.0,41.84375,42.25,851,1117
52,53,165,221,86.125,67.03125,89.78125,89,1109
52,10,233,68,16.25,94.65625,27.625,849,1115
52,22,123,111,35.75,49.96875,45.09375,473,590
52,27,89,143,43.875,36.15625,58.09375,422,552
52,39,119,164,63.375,48.34375,66.625,642,1118
52,22,245,122,35.75,99.53125,49.5625,514,640
52,37,190,193,60.125,77.1875,78.40625,854,1121
52,11,126,84,17.875,51.1875,34.125,856,1123
52,18,41,141,29.25,16.65625,57.28125,872,1146
52,12,176,114,19.5,71.5,46.3125,687,934
52,5,229,45,8.125,93.03125,18.28125,873,1147
52,56,190,240,91.0,77.1875,97.5,853,1120
52,41,64,249,66.625,26.0,101.15625,857,1124
52,44,243,201,71.5,98.71875,81.65625,859,1127
52,34,20,244,55.25,8.125,99.125,855,1122
52,32,66,208,52.0,26.8125,84.5,852,1119
52,47,187,194,76.375,75.96875,78.8125,858,1126
52,52,172,231,84.5,69.875,93.84375,89,1125
52,42,136,230,68.25,55.25,93.4375,874,1148
52,41,153,210,66.625,62.15625,85.3125,860,1128
52,7,24,147,11.375,9.75,59.71875,875,1149
52,19,137,150,30.875,55.65625,60.9375,861,1129
52,41,35,228,66.625,14.21875,92.625,876,1150
52,45,246,169,73.125,99.9375,68.65625,877,1151
53,22,74,91,35.75,30.0625,36.96875,726,984
53,49,41,186,79.625,16.65625,75.5625,747,1009
53,38,73,148,61.75,29.65625,60.125,746,1130
53,52,214,141,84.5,86.9375,57.28125,750,1012
53,28,84,95,45.5,34.125,38.59375,756,1018
53,28,37,117,45.5,15.03125,47.53125,752,1014
53,41,51,165,66.625,20.71875,67.03125,737,999
53,58,63,229,94.25,25.59375,93.03125,618,806
53,13,172,44,21.125,69.875,17.875,757,1019
53,56,126,183,91.0,51.1875,74.34375,748,1010
53,36,22,146,58.5,8.9375,59.3125,765,1131
53,43,145,128,69.875,58.90625,52.0,794,1056
53,43,209,118,69.875,84.90625,47.9375,768,1030
53,39,213,100,63.375,86.53125,40.625,758,1020
53,58,99,192,94.25,40.21875,78.0,759,1021
53,41,173,102,66.625,70.28125,41.4375,862,1133
53,12,216,29,19.5,87.75,11.78125,764,1026
53,24,215,62,39.0,87.34375,25.1875,774,1036
53,58,226,163,94.25,91.8125,66.21875,801,1064
53,41,246,100,66.625,99.9375,40.625,760,1022
53,33,63,126,53.625,25.59375,51.1875,762,1024
53,17,152,53,27.625,61.75,21.53125,753,1015
53,44,117,149,71.5,47.53125,60.53125,802,1065
53,54,41,205,87.75,16.65625,83.28125,777,1039
53,44,25,188,71.5,10.15625,76.375,773,1035
53,29,107,101,47.125,43.46875,41.03125,751,1013
53,58,84,202,94.25,34.125,82.0625,779,1041
53,24,196,59,39.0,79.625,23.96875,787,1049
53,41,36,171,66.625,14.625,69.46875,316,364
53,13,150,39,21.125,60.9375,15.84375,791,1053
53,33,228,78,53.625,92.625,31.6875,754,1016
53,30,16,136,48.75,6.5,55.25,765,1132
53,48,190,133,78.0,77.1875,54.03125,770,1032
53,57,19,238,92.625,7.71875,96.6875,771,1033
53,58,157,181,94.25,63.78125,73.53125,775,1037
53,10,171,31,16.25,69.46875,12.59375,769,1031
53,53,114,176,86.125,46.3125,71.5,663,976
53,17,88,75,27.625,35.75,30.46875,798,1061
53,20,213,47,32.5,86.53125,19.09375,782,1044
53,21,177,52,34.125,71.90625,21.125,778,1040
53,29,173,79,47.125,70.28125,32.09375,789,1051
53,8,78,60,13.0,31.6875,24.375,784,1046
53,35,52,150,56.875,21.125,60.9375,422,564
53,26,23,129,42.25,9.34375,52.40625,551,693
53,52,190,152,84.5,77.1875,61.75,788,1050
53,33,169,91,53.625,68.65625,36.96875,761,1023
53,26,118,90,42.25,47.9375,36.5625,532,686
53,35,90,121,56.875,36.5625,49.15625,783,1045
53,57,175,169,92.625,71.09375,68.65625,781,1043
53,21,31,109,34.125,12.59375,44.28125,863,1134
53,33,136,97,53.625,55.25,39.40625,772,1034
53,49,98,162,79.625,39.8125,65.8125,793,1055
53,8,124,40,13.0,50.375,16.25,817,1135
53,21,162,66,34.125,65.8125,26.8125,763,1025
53,26,59,104,42.25,23.96875,42.25,786,1048
53,38,144,119,61.75,58.5,48.34375,785,1047
53,25,179,67,40.625,72.71875,27.21875,776,1038
53,20,42,90,32.5,17.0625,36.5625,804,1067
53,28,79,112,45.5,32.09375,45.5,532,692
53,8,97,51,13.0,39.40625,20.71875,866,1138
53,52,13,222,84.5,5.28125,90.1875,803,1066
53,18,110,60,29.25,44.6875,24.375,811,1075
53,52,241,140,84.5,97.90625,56.875,790,1052
53,36,187,106,58.5,75.96875,43.0625,878,1152
53,54,233,153,87.75,94.65625,62.15625,767,1029
53,27,106,82,43.875,43.0625,33.3125,800,1063
53,44,234,109,71.5,95.0625,44.28125,808,1071
53,16,99,68,26.0,40.21875,27.625,619,859
53,38,124,121,61.75,50.375,49.15625,806,1069
53,51,58,200,82.875,23.5625,81.25,799,1062
53,45,79,177,73.125,32.09375,71.90625,239,906
53,52,157,166,84.5,63.78125,67.4375,212,1073
53,17,248,36,27.625,100.75,14.625,812,1076
53,18,133,54,29.25,54.03125,21.9375,807,1070
53,16,26,96,26.0,10.5625,39.0,865,1137
53,28,239,61,45.5,97.09375,24.78125,766,1028
53,10,237,21,16.25,96.28125,8.53125,815,1079
53,20,238,45,32.5,96.6875,18.28125,720,972
53,30,195,80,48.75,79.21875,32.5,820,1084
53,17,6,112,27.625,2.4375,45.5,813,1077
53,14,198,36,22.75,80.4375,14.625,809,1072
53,49,132,156,79.625,53.625,63.375,816,1080
53,7,58,58,11.375,23.5625,23.5625,864,1136
53,58,67,210,94.25,27.21875,85.3125,797,1060
53,35,19,170,56.875,7.71875,69.0625,681,928
53,33,111,117,53.625,45.09375,47.53125,818,1082
53,42,9,185,68.25,3.65625,75.15625,814,1078
53,46,167,137,74.75,67.84375,55.65625,822,1087
53,44,105,135,71.5,42.65625,54.84375,867,1139
53,19,142,101,30.875,57.6875,41.03125,826,1091
53,38,167,116,61.75,67.84375,47.125,672,912
53,27,150,80,43.875,60.9375,32.5,819,1083
53,51,167,151,82.875,67.84375,61.34375,212,1085
53,42,87,158,68.25,35.34375,64.1875,823,1153
53,52,27,214,84.5,10.96875,86.9375,730,990
53,41,175,167,66.625,71.09375,67.84375,217,233
53,22,126,68,35.75,51.1875,27.625,821,1086
53,40,191,151,65.0,77.59375,61.34375,828,1093
53,19,9,154,30.875,3.65625,62.5625,725,983
53,40,102,147,65.0,41.4375,59.71875,823,1154
53,21,247,72,34.125,100.34375,29.25,879,1155
53,49,66,182,79.625,26.8125,73.9375,196,767
53,11,22,85,17.875,8.9375,34.53125,870,1144
53,46,166,177,74.75,67.4375,71.90625,835,1100
53,14,5,135,22.75,2.03125,54.84375,733,994
53,34,37,153,55.25,15.03125,62.15625,437,825
53,26,143,121,42.25,58.09375,49.15625,684,931
53,6,192,20,9.75,78.0,8.125,880,1156
53,12,28,117,19.5,11.375,47.53125,829,1094
53,33,210,127,53.625,85.3125,51.59375,375,987
53,57,247,210,92.625,100.34375,85.3125,881,1157
53,15,160,84,24.375,65.0,34.125,516,642
53,19,66,119,30.875,26.8125,48.34375,833,1098
53,45,214,156,73.125,86.9375,63.375,834,1099
53,11,205,67,17.875,83.28125,27.21875,836,1101
53,53,171,201,86.125,69.46875,81.65625,153,159
53,34,23,192,55.25,9.34375,78.0,697,946
53,33,110,143,53.625,44.6875,58.09375,627,824
53,35,64,179,56.875,26.0,72.71875,838,1103
53,43,234,142,69.875,95.0625,57.6875,882,1158
53,51,25,250,82.875,10.15625,101.5625,883,1159
53,33,142,153,53.625,57.6875,62.15625,682,982
53,51,138,201,82.875,56.0625,81.65625,663,974
53,51,90,225,82.875,36.5625,91.40625,268,919
53,50,211,180,81.25,85.71875,73.125,832,1097
53,34,132,137,55.25,53.625,55.65625,608,793
53,26,22,169,42.25,8.9375,68.65625,830,1095
53,5,177,63,8.125,71.90625,25.59375,884,1160
53,40,85,196,65.0,34.53125,79.625,825,1090
53,46,122,203,74.75,49.5625,82.46875,561,962
53,23,235,91,37.375,95.46875,36.96875,626,822
53,56,98,249,91.0,39.8125,101.15625,842,1107
53,41,146,168,66.625,59.3125,68.25,674,915
53,21,17,196,34.125,6.90625,79.625,845,1111
53,25,212,104,40.625,86.125,42.25,848,1114
53,28,174,133,45.5,70.6875,54.03125,841,1106
53,57,122,234,92.625,49.5625,95.0625,844,1110
53,28,249,110,45.5,101.15625,44.6875,871,1145
53,51,115,211,82.875,46.71875,85.71875,837,1102
53,25,185,122,40.625,75.15625,49.5625,839,1104
53,37,206,151,60.125,83.6875,61.34375,840,1105
53,35,192,134,56.875,78.0,54.4375,885,1161
53,18,102,107,29.25,41.4375,43.46875,851,1117
53,20,196,81,32.5,79.625,32.90625,509,635
53,35,235,145,56.875,95.46875,58.90625,692,940
53,44,197,179,71.5,80.03125,72.71875,135,952
53,54,212,193,87.75,86.125,78.40625,671,911
53,43,68,210,69.875,27.625,85.3125,886,1162
53,12,229,70,19.5,93.03125,28.4375,849,1115
53,55,163,222,89.375,66.21875,90.1875,89,1109
53,47,51,225,76.375,20.71875,91.40625,4,865
53,28,92,145,45.5,37.375,58.90625,422,552
53,57,190,210,92.625,77.1875,85.3125,329,394
53,36,18,249,58.5,7.3125,101.15625,855,1122
53,38,187,197,61.75,75.96875,80.03125,854,1121
53,40,119,166,65.0,48.34375,67.4375,642,1118
53,31,204,163,50.375,82.875,66.21875,846,1112
53,24,122,115,39.0,49.5625,46.71875,473,590
53,57,191,245,92.625,77.59375,99.53125,853,1120
53,46,182,228,74.75,73.9375,92.625,887,1163
53,34,66,216,55.25,26.8125,87.75,852,1119
53,11,124,89,17.875,50.375,36.15625,856,1123
53,23,242,125,37.375,98.3125,50.78125,514,640
53,13,176,117,21.125,71.5,47.53125,687,934
53,6,226,48,9.75,91.8125,19.5,873,1147
53,42,111,243,68.25,45.09375,98.71875,847,1113
53,21,138,154,34.125,56.0625,62.5625,861,1129
53,8,25,152,13.0,10.15625,61.75,875,1149
53,57,156,249,92.625,63.375,101.15625,843,1108
53,46,244,173,74.75,99.125,70.28125,877,1151
53,45,243,205,73.125,98.71875,83.28125,859,1127
53,48,189,198,78.0,76.78125,80.4375,858,1126
54,23,72,99,37.375,29.25,40.21875,726,984
54,29,83,102,47.125,33.71875,41.4375,756,1018
54,42,48,170,68.25,19.5,69.0625,737,999
54,49,39,193,79.625,15.84375,78.40625,747,1009
54,40,69,155,65.0,28.03125,62.96875,746,1130
54,40,210,105,65.0,85.3125,42.65625,758,1164
54,53,214,147,86.125,86.9375,59.71875,750,1012
54,36,17,151,58.5,6.90625,61.34375,765,1131
54,56,126,187,91.0,51.1875,75.96875,748,1010
54,5,111,34,8.125,45.09375,13.8125,888,1165
54,29,35,123,47.125,14.21875,49.96875,752,1014
54,11,92,56,17.875,37.375,22.75,866,1138
54,15,171,50,24.375,69.46875,20.3125,757,1019
54,12,216,33,19.5,87.75,13.40625,764,1026
54,44,209,123,71.5,84.90625,49.96875,768,1030
54,35,63,134,56.875,25.59375,54.4375,762,1024
54,44,23,191,71.5,9.34375,77.59375,773,1035
54,12,172,38,19.5,69.875,15.4375,769,1031
54,29,74,117,47.125,30.0625,47.53125,532,692
54,17,96,74,27.625,39.0,30.0625,619,859
54,14,149,44,22.75,60.53125,17.875,791,1053
54,25,215,64,40.625,87.34375,26.0,774,1036
54,21,40,98,34.125,16.25,39.8125,804,1067
54,22,30,117,35.75,12.1875,47.53125,863,1134
54,21,212,51,34.125,86.125,20.71875,782,1044
54,19,86,83,30.875,34.9375,33.71875,798,1061
54,58,98,200,94.25,39.8125,81.25,759,1021
54,33,227,80,53.625,92.21875,32.5,754,1016
54,41,246,104,66.625,99.9375,42.25,760,1022
54,44,145,135,71.5,58.90625,54.84375,794,1056
54,55,39,213,89.375,15.84375,86.53125,777,1039
54,42,172,107,68.25,69.875,43.46875,862,1133
54,31,106,108,50.375,43.0625,43.875,751,1013
54,57,14,243,92.625,5.6875,98.71875,771,1033
54,42,36,179,68.25,14.625,72.71875,316,364
54,25,197,66,40.625,80.03125,26.8125,787,1049
54,18,152,60,29.25,61.75,24.375,753,1015
54,48,191,141,78.0,77.59375,57.28125,770,1032
54,33,167,97,53.625,67.84375,39.40625,761,1023
54,58,152,186,94.25,61.75,75.5625,775,1037
54,22,179,56,35.75,72.71875,22.75,778,1040
54,26,177,72,42.25,71.90625,29.25,776,1038
54,23,164,72,37.375,66.625,29.25,763,1025
54,53,111,182,86.125,45.09375,73.9375,663,976
54,58,81,208,94.25,32.90625,84.5,779,1041
54,10,122,47,16.25,49.5625,19.09375,817,1135
54,5,157,35,8.125,63.78125,14.21875,889,1166
54,39,141,126,63.375,57.28125,51.1875,785,1047
54,50,96,170,81.25,39.0,69.0625,793,1055
54,36,89,130,58.5,36.15625,52.8125,783,1045
54,33,135,103,53.625,54.84375,41.84375,772,1034
54,45,116,155,73.125,47.125,62.96875,802,1065
54,19,111,67,30.875,45.09375,27.21875,811,1075
54,37,217,95,60.125,88.15625,38.59375,758,1167
54,37,186,111,60.125,75.5625,45.09375,878,1152
54,28,56,111,45.5,22.75,45.09375,786,1048
54,10,236,25,16.25,95.875,10.15625,815,1079
54,30,172,85,48.75,69.875,34.53125,789,1051
54,27,117,97,43.875,47.53125,39.40625,532,686
54,36,23,177,58.5,9.34375,71.90625,681,928
54,28,105,92,45.5,42.65625,37.375,800,1063
54,5,38,68,8.125,15.4375,27.625,890,1168
54,36,51,156,58.5,20.71875,63.375,422,564
54,53,189,157,86.125,76.78125,63.78125,788,1050
54,52,239,144,84.5,97.09375,58.5,790,1052
54,58,175,174,94.25,71.09375,70.6875,781,1043
54,9,75,66,14.625,30.46875,26.8125,784,1046
54,18,248,39,29.25,100.75,15.84375,812,1076
54,45,233,113,73.125,94.65625,45.90625,808,1071
54,52,57,208,84.5,23.15625,84.5,799,1062
54,53,156,173,86.125,63.375,70.28125,212,1073
54,19,134,61,30.875,54.4375,24.78125,807,1070
54,27,21,135,43.875,8.53125,54.84375,551,693
54,15,200,41,24.375,81.25,16.65625,809,1072
54,46,78,183,74.75,31.6875,74.34375,239,906
54,8,59,64,13.0,23.96875,26.0,864,1136
54,28,241,65,45.5,97.90625,26.40625,766,1028
54,17,27,105,27.625,10.96875,42.65625,865,1137
54,54,231,157,87.75,93.84375,63.78125,767,1029
54,50,131,163,81.25,53.21875,66.21875,816,1080
54,5,222,14,8.125,90.1875,5.6875,891,1169
54,58,63,216,94.25,25.59375,87.75,797,1060
54,21,238,49,34.125,96.6875,19.90625,720,972
54,32,196,86,52.0,79.625,34.9375,820,1084
54,14,117,57,22.75,47.53125,23.15625,892,1170
54,42,6,191,68.25,2.4375,77.59375,814,1078
54,33,107,121,53.625,43.46875,49.15625,818,1082
54,40,100,151,65.0,40.625,61.34375,823,1154
54,44,103,140,71.5,41.84375,56.875,867,1139
54,40,122,132,65.0,49.5625,53.625,806,1069
54,11,34,78,17.875,13.8125,31.6875,870,1171
54,39,164,121,63.375,66.625,49.15625,672,912
54,41,188,155,66.625,76.375,62.96875,828,1093
54,48,166,144,78.0,67.4375,58.5,822,1087
54,15,159,88,24.375,64.59375,35.75,516,642
54,51,165,152,82.875,67.03125,61.75,212,1085
54,28,148,87,45.5,60.125,35.34375,819,1083
54,43,87,167,69.875,35.34375,67.84375,823,1153
54,25,185,127,40.625,75.15625,51.59375,839,1104
54,50,62,188,81.25,25.1875,76.375,196,767
54,52,22,218,84.5,8.9375,88.5625,730,990
54,35,34,158,56.875,13.8125,64.1875,437,825
54,12,20,93,19.5,8.125,37.78125,870,1172
54,20,142,112,32.5,57.6875,45.5,826,1091
54,34,212,130,55.25,86.125,52.8125,375,987
54,20,172,100,32.5,69.875,40.625,893,1173
54,22,248,77,35.75,100.75,31.28125,879,1155
54,5,91,40,8.125,36.96875,16.25,894,1174
54,41,173,171,66.625,70.28125,69.46875,217,233
54,8,191,26,13.0,77.59375,10.5625,880,1156
54,20,10,162,32.5,4.0625,65.8125,725,983
54,38,39,204,61.75,15.84375,82.875,895,1175
54,13,26,125,21.125,10.5625,50.78125,829,1094
54,27,139,126,43.875,56.46875,51.1875,684,931
54,54,171,205,87.75,69.46875,83.28125,153,159
54,51,208,182,82.875,84.5,73.9375,832,1097
54,47,162,182,76.375,65.8125,73.9375,835,1100
54,56,249,216,91.0,101.15625,87.75,881,1157
54,27,17,177,43.875,6.90625,71.90625,830,1095
54,46,214,160,74.75,86.9375,65.0,834,1099
54,11,204,71,17.875,82.875,28.84375,836,1101
54,35,21,199,56.875,8.53125,80.84375,697,946
54,39,241,125,63.375,97.90625,50.78125,896,1176
54,44,234,144,71.5,95.0625,58.5,882,1158
54,51,135,207,82.875,54.84375,84.09375,663,974
54,33,105,149,53.625,42.65625,60.53125,627,824
54,33,141,158,53.625,57.28125,64.1875,682,982
54,20,64,127,32.5,26.0,51.59375,833,1098
