frame,z,y,x
49,24,96,186
49,6,34,69
49,54,17,235
49,13,96,111
49,24,159,139
49,5,56,61
49,59,81,225
49,33,127,118
49,9,95,67
49,24,192,84
49,10,242,42
49,36,97,239
49,6,141,42
49,4,169,32
49,47,55,194
49,20,177,64
49,37,168,167
49,48,113,175
49,42,239,213
49,40,225,120
49,24,191,160
49,14,211,52
49,6,209,35
49,34,237,129
49,12,106,60
49,16,42,182
49,13,33,87
49,25,15,132
49,46,251,141
49,48,87,184
49,31,209,134
49,18,238,133
49,54,241,221
49,40,60,251
49,18,247,86
49,12,81,161
49,20,233,99
49,27,57,118
49,27,135,100
49,28,230,84
49,47,165,149
49,27,103,142
49,4,227,29
49,17,123,158
49,34,215,107
49,21,58,98
49,29,32,146
49,7,24,117
49,30,176,105
49,37,135,173
49,55,63,210
49,34,143,120
49,22,150,79
49,8,159,118
49,10,161,90
49,48,9,215
49,38,47,133
49,22,22,122
49,37,247,107
49,38,35,164
49,37,89,150
49,36,177,155
49,37,7,178
49,27,165,94
49,53,89,205
49,59,105,215
49,47,70,169
49,14,142,102
49,30,55,176
49,58,149,195
49,8,226,83
49,32,185,143
49,40,208,166
49,44,187,136
49,19,119,86
49,29,137,82
49,10,251,73
49,10,23,86
49,54,158,181
49,20,87,71
49,16,197,90
49,58,199,183
49,21,107,83
49,56,61,232
49,36,31,202
49,13,215,77
49,5,111,46
49,27,215,65
49,21,137,122
49,47,39,200
49,15,5,150
49,16,123,66
49,49,75,199
49,12,6,108
49,24,8,166
49,43,157,182
49,31,11,164
49,9,43,78
49,53,221,164
49,22,239,68
49,39,236,155
49,48,127,202
49,22,133,83
49,45,98,162
49,35,161,123
49,53,161,229
49,9,118,98
49,46,183,202
49,31,17,188
49,14,171,57
49,40,69,154
49,34,163,102
49,39,107,138
49,44,235,182
49,17,28,104
49,39,135,234
49,54,183,249
49,30,135,155
49,14,61,117
49,28,73,130
49,57,149,248
49,37,52,162
49,49,31,215
49,18,177,114
49,4,223,58
49,32,53,142
49,19,113,118
49,24,51,150
49,16,31,126
49,4,17,82
49,42,165,139
49,26,223,118
49,30,251,135
49,54,115,242
49,25,247,124
49,53,95,186
50,48,32,225
50,35,152,224
50,32,127,224
50,48,15,225
50,56,216,225
50,30,71,224
50,48,216,152
50,29,66,224
50,16,135,167
50,48,88,240
50,24,176,89
50,48,167,159
50,8,175,53
50,18,200,69
50,24,81,117
50,11,151,62
50,8,5,105
50,12,111,68
50,25,111,108
50,4,175,39
50,32,216,101
50,40,234,126
50,16,80,98
50,16,175,46
50,6,215,43
50,8,169,130
50,28,232,91
50,48,240,154
50,11,130,63
50,48,159,178
50,16,200,95
50,30,23,149
50,27,167,102
50,48,119,184
50,27,137,108
50,42,168,146
50,15,237,58
50,10,83,77
50,14,215,59
50,37,105,251
50,20,222,74
50,48,189,166
50,46,71,185
50,55,185,224
50,44,191,147
50,31,216,142
50,16,48,193
50,53,224,174
50,5,236,35
50,7,149,49
50,33,128,127
50,54,22,247
50,10,199,50
50,42,242,222
50,7,208,84
50,34,216,114
50,10,99,76
50,22,62,109
50,11,247,49
50,36,251,113
50,54,177,182
50,59,110,226
50,21,39,118
50,14,65,125
50,34,145,131
50,32,185,208
50,13,144,110
50,13,39,96
50,18,184,122
50,20,239,107
50,34,74,153
50,22,152,88
50,26,223,69
50,28,61,130
50,22,91,103
50,16,127,76
50,36,183,162
50,57,53,242
50,36,175,177
50,40,71,164
50,6,32,124
50,15,13,162
50,11,169,96
50,16,163,76
50,57,151,206
50,8,235,92
50,33,208,165
50,33,241,137
50,30,90,126
50,43,161,194
50,16,31,141
50,37,39,175
50,22,111,91
50,5,62,70
50,30,183,110
50,57,87,228
50,57,199,190
50,45,103,172
50,24,87,156
50,37,55,173
50,37,143,180
50,12,11,119
50,30,111,129
50,45,135,165
50,39,80,177
50,37,13,188
50,29,39,158
50,24,161,144
50,55,71,221
50,39,239,162
50,48,109,230
50,4,141,166
50,5,38,77
50,22,144,128
50,31,55,155
50,16,41,155
50,32,238,162
50,14,177,65
50,44,44,192
50,27,111,151
50,16,227,39
50,34,168,131
50,39,110,148
50,25,19,141
50,41,177,240
50,18,6,133
50,38,55,142
50,12,89,173
50,10,30,99
50,20,181,73
50,34,174,114
50,37,205,125
50,49,168,221
50,14,5,197
50,17,31,114
50,46,207,190
50,22,136,93
50,36,39,211
50,28,143,89
50,40,135,148
50,54,159,192
50,47,59,206
50,6,115,57
50,40,31,198
50,8,46,87
50,55,67,242
50,24,103,195
50,52,97,194
50,39,137,242
50,42,7,216
50,26,199,172
50,52,166,239
50,31,21,175
50,25,197,92
50,13,99,121
50,46,41,214
50,48,88,195
50,27,247,166
50,51,128,191
50,54,121,250
50,23,242,72
50,23,57,162
50,58,210,245
50,22,31,136
50,9,122,101
50,4,21,94
50,37,93,162
50,20,169,106
50,41,213,174
50,52,47,215
50,19,245,141
50,44,47,237
50,28,75,142
50,30,61,187
51,40,136,225
51,48,71,172
51,44,183,223
51,16,40,81
51,48,103,156
51,40,39,224
51,28,112,93
51,48,89,223
51,11,176,111
51,10,149,30
51,40,55,156
51,11,176,36
51,50,216,133
51,22,238,86
51,14,151,45
51,30,168,85
51,49,168,143
51,11,5,88
51,18,238,39
51,56,225,156
51,8,239,16
51,7,175,24
51,24,39,103
51,26,79,101
51,26,175,70
51,15,111,51
51,17,10,185
51,18,215,40
51,14,87,64
51,40,105,235
51,49,239,133
51,47,135,150
51,34,216,82
51,37,216,95
51,30,137,91
51,33,184,94
51,32,23,133
51,47,47,178
51,18,200,75
51,9,217,24
51,43,234,107
51,16,96,158
51,36,127,112
51,5,23,143
51,14,131,46
51,21,201,52
51,20,79,83
51,9,209,63
51,34,17,240
51,36,144,113
51,36,167,110
51,4,123,31
51,14,247,29
51,31,231,72
51,32,216,122
51,44,168,130
51,40,41,164
51,30,63,115
51,59,13,250
51,6,79,47
51,13,199,30
51,10,237,69
51,48,40,199
51,36,192,189
51,59,151,190
51,56,24,232
51,39,249,93
51,23,223,54
51,40,63,243
51,32,111,112
51,36,242,114
51,57,69,224
51,42,31,180
51,5,97,38
51,8,22,77
51,29,251,150
51,31,71,205
51,30,112,134
51,25,152,72
51,46,49,222
51,40,4,225
51,40,207,109
51,40,55,126
51,29,224,50
51,48,208,172
51,50,16,214
51,20,136,150
51,17,177,48
51,17,173,28
51,24,60,92
51,38,176,160
51,7,39,62
51,9,33,107
51,16,102,103
51,28,195,75
51,17,226,18
51,44,7,199
51,26,91,86
51,36,77,138
51,24,145,114
51,38,185,143
51,17,15,147
51,24,137,82
51,20,7,118
51,14,168,76
51,32,90,110
51,32,39,142
51,39,145,163
51,23,121,83
51,49,63,194
51,54,129,178
51,19,162,57
51,16,147,94
51,32,64,172
51,40,11,174
51,26,168,126
51,56,159,174
51,34,239,140
51,24,31,123
51,7,62,53
51,22,177,55
51,46,191,130
51,9,116,43
51,24,109,75
51,42,239,140
51,28,200,155
51,20,31,99
51,50,191,149
51,30,151,68
51,19,127,60
51,8,144,150
51,11,7,127
51,49,113,213
51,4,151,22
51,4,193,14
51,56,99,247
51,12,99,60
51,4,7,71
51,57,71,203
51,43,215,153
51,14,71,73
51,34,23,163
51,6,98,76
51,51,119,170
51,16,218,62
51,40,93,148
51,59,201,170
51,58,157,243
51,50,158,158
51,45,165,173
51,33,193,135
51,31,143,71
51,22,247,122
51,54,47,199
51,41,80,162
51,33,55,139
51,16,67,109
51,42,183,97
51,54,6,237
51,56,177,163
51,31,79,126
51,50,29,243
51,43,72,148
51,15,11,104
51,36,209,144
51,48,31,162
51,54,97,180
51,54,167,218
51,26,63,146
51,58,118,190
51,49,136,193
51,56,90,198
51,22,169,88
51,32,143,146
51,38,173,96
51,39,40,194
52,58,64,225
52,49,90,224
52,46,183,224
52,16,152,48
52,47,50,224
52,12,176,114
52,48,41,182
52,10,216,25
52,32,136,95
52,17,40,85
52,52,216,137
52,16,87,71
52,44,234,109
52,20,32,103
52,12,4,93
52,9,176,27
52,20,136,152
52,20,237,42
52,16,133,49
52,40,248,96
52,48,134,152
52,16,249,32
52,16,113,55
52,7,96,45
52,6,123,36
52,8,23,147
52,38,73,144
52,14,199,33
52,36,216,86
52,56,224,159
52,40,176,165
52,46,168,134
52,32,169,89
52,27,79,107
52,20,176,52
52,12,173,38
52,50,239,135
52,9,239,18
52,23,199,58
52,7,79,53
52,23,238,88
52,41,39,225
52,26,39,112
52,32,111,139
52,44,80,170
52,42,207,115
52,32,63,122
52,37,145,115
52,47,191,132
52,27,88,91
52,56,21,236
52,20,13,190
52,42,64,250
52,24,121,86
52,11,149,35
52,50,167,147
52,26,59,99
52,48,101,158
52,39,215,97
52,30,223,51
52,33,215,124
52,41,105,237
52,34,91,116
52,16,88,163
52,28,174,76
52,10,207,62
52,34,21,244
52,9,23,81
52,18,175,29
52,45,242,201
52,8,71,133
52,4,177,55
52,24,217,59
52,38,125,118
52,19,215,43
52,17,103,104
52,32,111,115
52,35,22,141
52,18,226,19
52,35,187,100
52,41,145,166
52,40,185,148
52,38,168,115
52,9,37,67
52,33,64,210
52,9,142,151
52,16,217,63
52,42,239,140
52,29,111,98
52,28,240,57
52,34,63,174
52,49,67,178
52,55,127,180
52,49,208,174
52,26,144,118
52,21,161,63
52,15,167,78
52,4,45,94
52,18,144,98
52,18,11,151
52,6,103,77
52,9,62,59
52,15,99,64
52,19,199,77
52,12,9,131
52,49,39,206
52,35,235,142
52,29,17,132
52,30,198,78
52,6,151,27
52,44,105,133
52,32,227,74
52,32,79,132
52,6,7,76
52,21,75,88
52,32,143,73
52,52,190,150
52,46,163,178
52,26,110,78
52,40,10,179
52,5,193,15
52,27,151,76
52,22,247,121
52,16,7,108
52,21,251,73
52,42,181,97
52,10,117,47
52,37,208,148
52,52,31,214
52,31,225,106
52,37,241,116
52,56,96,183
52,44,67,154
52,50,30,245
52,11,231,69
52,34,19,166
52,40,39,167
52,18,65,114
52,46,120,199
52,26,19,166
52,24,215,102
52,48,185,194
52,54,166,222
52,56,251,209
52,40,175,101
52,12,127,84
52,58,87,199
52,20,129,66
52,22,7,126
52,11,29,113
52,31,207,159
52,42,135,225
52,40,49,129
52,24,181,62
52,56,101,247
52,54,42,203
52,58,215,172
52,58,69,206
52,53,234,150
52,20,48,183
52,52,158,163
52,39,39,197
52,27,168,133
52,54,215,193
52,52,117,172
52,34,53,145
52,24,169,94
52,58,157,246
52,38,189,194
52,28,251,109
52,35,191,138
52,34,23,189
52,56,177,166
53,48,54,224
53,12,215,29
53,9,24,153
53,51,90,225
53,34,64,127
53,52,14,224
53,20,41,90
53,47,183,225
53,58,224,163
53,14,177,118
53,10,236,21
53,24,215,62
53,38,144,118
53,17,152,53
53,10,171,30
53,18,87,76
53,44,208,118
53,28,79,113
53,33,225,77
53,55,161,223
53,47,168,137
53,14,4,98
53,48,191,133
53,22,15,197
53,39,72,149
53,22,31,109
53,7,191,21
53,9,123,40
53,45,233,110
53,8,97,51
53,32,207,165
53,36,22,146
53,18,133,53
53,11,34,70
53,4,39,63
53,52,167,150
53,29,239,61
53,44,64,157
53,36,18,248
53,33,135,98
53,12,21,86
53,28,40,118
53,15,199,36
53,41,191,150
53,33,168,92
53,27,57,103
53,58,63,227
53,49,65,182
53,21,177,52
53,19,224,21
53,18,110,59
53,16,98,68
53,14,150,38
53,20,213,47
53,48,41,187
53,6,176,62
53,59,49,237
53,17,95,165
53,53,215,141
53,48,191,198
53,21,237,45
53,41,175,166
53,44,235,143
53,39,40,198
53,46,79,176
53,30,106,101
53,22,161,67
53,44,104,135
53,26,119,91
53,52,239,139
53,24,235,91
53,40,215,101
53,41,247,100
53,47,167,178
53,23,73,92
53,36,90,122
53,29,85,95
53,24,197,59
53,56,127,182
53,12,206,67
53,14,172,44
53,8,147,30
53,22,137,155
53,42,174,102
53,39,167,116
53,58,175,170
53,57,19,238
53,30,175,80
53,37,216,90
53,34,111,118
53,9,78,59
53,4,39,98
53,54,41,206
53,32,224,106
53,28,106,82
53,22,127,69
53,22,247,73
53,4,109,27
53,36,192,134
53,42,50,165
53,38,240,119
53,44,24,189
53,58,97,190
53,38,207,151
53,12,117,53
53,28,151,81
53,8,57,59
53,8,5,82
53,53,191,154
53,36,19,170
53,12,61,66
53,19,11,154
53,34,251,75
53,17,249,35
53,36,64,179
53,19,173,30
53,27,143,122
53,5,97,86
53,4,161,26
53,30,222,52
53,15,161,84
53,42,39,226
53,31,195,80
53,4,9,104
53,32,147,74
53,52,57,198
53,58,192,246
53,58,155,181
53,49,97,162
53,46,215,156
53,14,7,134
53,42,106,243
53,4,219,10
53,37,187,106
53,33,215,126
53,42,8,186
53,59,85,202
53,8,70,137
53,54,233,154
53,40,103,147
53,54,113,175
53,42,147,167
53,25,179,67
53,24,120,115
53,49,134,157
53,22,32,135
53,42,35,171
53,38,191,196
53,51,29,248
53,39,123,122
53,31,15,136
53,36,53,149
53,34,69,216
53,36,234,145
53,40,119,165
53,21,48,190
53,24,87,70
53,18,102,107
53,47,241,173
53,19,143,101
53,57,247,211
53,58,99,248
53,46,241,203
53,43,88,158
53,28,174,133
53,59,67,211
53,20,67,118
53,24,5,132
53,41,47,133
53,34,79,138
53,52,157,164
53,45,4,209
53,12,125,89
53,33,107,144
53,34,135,134
53,12,29,117
53,4,22,67
53,57,121,233
54,35,65,224
54,48,160,183
54,42,162,224
54,16,200,41
54,48,48,226
54,12,32,78
54,32,224,110
54,10,22,159
54,28,56,110
54,48,191,141
54,8,190,26
54,40,120,133
54,24,72,99
54,12,215,33
54,22,39,98
54,48,167,142
54,59,225,170
54,11,121,47
54,20,135,61
54,18,151,61
54,16,159,87
54,19,87,85
54,31,104,109
54,36,17,151
54,48,183,238
54,11,237,25
54,14,149,45
54,20,111,67
54,34,167,98
54,23,137,162
54,18,224,23
54,12,173,37
54,44,208,122
54,54,215,147
54,21,237,49
54,23,31,117
54,22,15,201
54,5,223,14
54,18,96,74
54,11,92,56
54,38,216,94
54,46,233,113
54,25,215,64
54,50,95,169
54,29,241,66
54,58,175,173
54,34,225,80
54,12,204,71
54,42,247,104
54,37,89,130
54,30,83,102
54,49,39,194
54,6,41,101
54,42,143,173
54,59,46,243
54,59,80,209
54,40,71,156
54,26,197,67
54,53,239,143
54,42,48,171
54,44,23,192
54,20,9,162
54,43,96,248
54,38,185,112
54,45,234,145
54,50,63,189
54,22,177,58
54,52,112,220
54,51,7,224
54,34,135,104
54,40,209,105
54,39,40,204
54,30,168,137
54,48,241,174
54,25,234,95
54,35,63,134
54,32,197,86
54,13,20,94
54,44,63,163
54,45,103,140
54,18,97,113
54,15,171,51
54,40,141,125
54,18,249,38
54,5,39,68
54,54,111,182
54,4,7,109
54,32,145,77
54,40,241,125
54,6,111,33
54,8,225,53
54,57,15,243
54,47,215,161
54,29,105,92
54,20,65,126
54,6,175,64
54,30,173,85
54,23,31,142
54,10,75,66
54,47,79,182
54,36,192,141
54,9,58,64
54,15,117,58
54,42,187,155
54,59,63,217
54,22,48,194
54,54,191,159
54,27,119,98
54,22,247,78
54,5,157,35
54,21,213,51
54,52,208,182
54,23,127,74
54,34,105,150
54,28,149,86
54,36,21,177
54,33,207,170
54,52,55,206
54,55,39,213
54,14,59,72
54,28,141,126
54,15,181,125
54,58,152,186
54,10,251,121
54,52,135,207
54,9,146,35
54,56,215,200
54,57,126,187
54,34,106,123
54,23,163,73
54,41,175,171
54,46,191,179
54,30,75,118
54,48,125,207
54,21,198,85
54,59,61,235
54,56,161,227
54,12,121,94
54,40,165,122
54,36,63,186
54,4,19,73
54,42,173,107
54,38,207,158
54,24,245,129
54,52,89,230
54,29,63,162
54,35,209,128
54,27,177,72
54,53,88,198
54,58,119,238
54,52,167,155
54,55,233,158
54,6,99,92
54,43,35,178
54,15,5,141
54,30,39,124
54,42,7,191
54,24,119,120
54,18,215,69
54,44,87,167
54,10,69,142
54,16,43,89
54,39,191,205
54,6,93,42
54,13,24,125
54,14,227,73
54,54,157,171
54,28,19,177
54,24,87,73
54,50,130,163
54,30,217,56
54,36,19,202
54,18,94,170
54,35,33,158
54,30,88,151
54,38,128,216
55,36,64,224
55,43,160,224
55,34,224,80
55,16,151,46
55,48,161,182
55,16,199,39
55,46,208,125
55,48,47,226
55,24,136,161
55,32,103,110
55,22,16,199
55,14,31,79
55,10,191,28
55,4,127,62
55,8,112,37
55,12,237,26
55,12,200,70
55,14,218,34
55,16,178,127
55,7,225,17
55,41,119,133
55,56,159,225
55,22,111,69
55,22,239,49
55,31,81,104
55,38,88,131
55,38,16,153
55,12,224,72
55,54,239,143
55,47,72,183
55,31,104,93
55,21,135,61
55,16,157,88
55,24,237,95
55,30,55,114
55,14,175,39
55,16,119,59
55,12,122,49
55,20,87,86
55,32,225,109
55,36,31,163
55,16,41,92
55,48,183,237
55,22,214,52
55,10,59,67
55,28,143,126
55,26,215,67
55,12,21,163
55,20,153,61
55,7,39,71
55,7,159,36
55,48,240,176
55,42,245,104
55,8,169,62
55,45,235,144
55,48,136,247
55,19,97,76
55,8,88,44
55,23,39,100
55,24,179,58
55,33,193,86
55,32,171,85
55,25,71,100
55,14,95,59
55,47,217,158
55,15,18,95
55,6,39,101
55,29,243,66
55,28,177,74
55,40,241,123
55,35,166,99
55,38,216,96
55,38,184,114
55,4,245,6
55,43,143,172
55,57,9,244
55,24,31,122
55,15,59,75
55,21,8,160
55,11,75,66
55,42,174,167
55,57,31,218
55,16,173,52
55,41,208,107
55,44,96,247
55,5,8,110
55,40,137,125
55,23,31,141
55,31,73,119
55,10,148,35
55,34,129,141
55,8,224,53
55,19,23,108
55,29,118,102
55,44,175,106
55,37,17,177
55,6,19,77
55,34,104,149
55,42,189,154
55,27,197,67
55,59,79,212
55,24,247,127
55,53,87,232
55,58,119,240
55,19,251,38
55,19,96,115
55,54,213,149
55,28,19,176
55,22,63,126
55,59,150,189
55,45,23,192
55,25,175,101
55,30,173,139
55,54,167,206
55,50,111,223
55,59,173,176
55,51,129,165
55,56,215,202
55,10,251,120
55,35,133,106
55,14,24,125
55,40,41,206
55,52,15,214
55,44,33,180
55,58,121,191
55,54,87,200
55,41,70,157
55,49,187,140
55,58,246,219
55,47,101,143
55,30,147,90
55,32,33,126
55,7,125,32
55,38,207,154
55,22,247,75
55,24,163,73
55,54,190,161
55,46,231,112
55,36,59,138
55,51,61,191
55,40,186,205
55,35,143,160
55,54,110,182
55,44,43,170
55,36,17,204
55,28,21,138
55,4,193,54
55,8,99,92
55,44,57,162
55,35,209,129
55,12,119,94
55,58,191,249
55,19,224,23
55,49,161,149
55,30,87,150
55,54,152,171
55,51,37,194
55,42,97,152
55,4,5,82
55,25,126,76
55,30,250,114
55,52,206,182
55,41,161,122
55,47,243,209
55,38,49,157
55,59,58,218
56,36,64,225
56,8,224,20
56,48,72,185
56,44,160,225
56,48,160,184
56,16,160,89
56,58,31,224
56,24,136,165
56,32,81,110
56,47,208,129
56,52,32,199
56,14,32,83
56,16,56,80
56,17,201,44
56,20,224,25
56,24,39,106
56,35,225,84
56,44,31,183
56,42,135,131
56,52,56,196
56,44,40,172
56,15,217,37
56,15,176,45
56,36,167,104
56,26,238,97
56,31,55,118
56,30,240,69
56,40,15,159
56,10,191,34
56,8,161,40
56,18,155,52
56,16,95,61
56,32,102,95
56,32,96,198
56,51,31,223
56,24,17,203
56,17,175,56
56,20,168,34
56,16,18,98
56,27,215,70
56,10,117,40
56,8,39,74
56,45,102,247
56,48,103,146
56,43,119,137
56,25,71,104
56,22,112,71
56,54,237,146
56,58,5,247
56,22,135,65
56,47,223,164
56,14,239,30
56,47,63,225
56,37,56,142
56,5,127,65
56,42,207,112
56,11,59,69
56,55,209,152
56,43,247,107
56,8,167,66
56,40,221,102
56,39,87,136
56,30,168,141
56,46,236,146
56,50,111,224
56,48,183,238
56,31,71,125
56,8,17,82
56,35,128,145
56,48,113,158
56,36,209,130
56,11,150,42
56,35,103,152
56,12,75,67
56,13,21,166
56,56,158,226
56,10,94,46
56,14,225,76
56,58,119,194
56,33,103,114
56,22,87,90
56,40,184,118
56,5,245,10
56,29,197,71
56,42,175,170
56,53,87,235
56,42,191,155
56,23,31,142
56,20,96,119
56,37,31,166
56,41,159,124
56,50,184,142
56,43,95,156
56,33,171,90
56,18,183,130
56,35,208,173
56,31,144,94
56,9,129,34
56,9,224,55
56,23,241,53
56,14,201,73
56,58,247,221
56,29,143,130
56,23,215,56
56,35,197,92
56,25,182,60
56,43,143,176
56,26,175,102
56,22,7,164
56,20,23,113
56,13,125,53
56,24,247,129
56,47,143,143
56,22,63,130
56,23,249,76
56,39,135,215
56,33,9,150
56,58,191,251
56,36,131,110
56,52,127,169
56,46,231,117
56,42,69,162
56,32,31,133
56,37,15,180
56,41,243,126
56,29,177,75
56,38,17,210
56,39,207,154
56,56,105,187
56,5,10,113
56,50,163,150
56,21,154,66
56,46,55,168
56,38,65,191
56,40,186,205
56,48,103,224
56,46,21,196
56,16,120,60
56,56,187,163
56,25,31,124
56,17,43,97
56,47,87,173
56,21,99,81
56,4,154,19
56,48,241,178
56,4,153,94
56,9,99,94
56,54,160,162
56,5,193,58
56,52,91,172
56,6,43,102
56,29,19,180
56,33,144,77
56,11,133,160
56,29,19,141
56,30,114,107
56,30,219,56
56,32,229,111
56,26,165,76
56,14,119,99
56,53,15,220
56,49,46,233
56,56,226,163
56,42,43,206
56,53,135,214
56,48,121,207
56,56,215,203
56,22,40,156
56,36,71,151
57,16,223,39
57,48,63,224
57,48,208,130
57,16,184,45
57,24,136,166
57,40,224,102
57,48,224,166
57,48,73,183
57,32,103,97
57,57,159,225
57,32,56,120
57,24,39,108
57,20,159,52
57,51,112,223
57,30,200,72
57,44,119,138
57,15,33,86
57,33,175,92
57,36,166,103
57,46,239,143
57,28,216,71
57,5,153,95
57,10,229,22
57,15,127,54
57,26,239,98
57,14,23,169
57,35,199,94
57,44,161,225
57,10,166,39
57,6,129,66
57,12,121,39
57,30,143,128
57,53,31,221
57,48,103,147
57,47,144,141
57,26,73,107
57,47,232,119
57,12,195,37
57,32,85,110
57,22,153,68
57,14,78,70
57,43,191,156
57,44,144,176
57,59,30,226
57,35,208,174
57,48,249,214
57,40,18,160
57,19,207,46
57,4,80,86
57,23,87,92
57,19,177,60
57,6,249,12
57,26,183,62
57,23,137,66
57,12,61,72
57,59,5,250
57,32,119,109
57,43,71,162
57,20,216,70
57,37,135,111
57,9,19,84
57,20,225,26
57,17,96,62
57,4,135,30
57,40,89,138
57,48,123,207
57,12,97,47
57,44,247,107
57,55,209,152
57,31,245,70
57,15,201,73
57,43,176,171
57,43,209,112
57,9,39,75
57,40,191,206
57,38,15,181
57,32,96,200
57,48,166,181
57,22,63,131
57,43,137,131
57,5,81,50
57,26,167,78
57,23,8,163
57,10,167,69
57,17,161,90
57,17,21,100
57,9,135,33
57,32,74,126
57,38,31,166
57,32,134,101
57,30,21,147
57,24,250,79
57,16,120,96
57,32,63,170
57,22,103,83
57,24,115,75
57,39,207,155
57,21,23,114
57,55,242,147
57,22,96,118
57,32,169,139
57,59,191,251
57,24,245,54
57,8,10,117
57,46,41,173
57,36,227,83
57,4,29,71
57,20,171,32
57,48,115,158
57,26,31,128
57,4,115,37
57,14,241,32
57,55,215,203
57,35,109,151
57,27,175,105
57,13,155,43
57,54,167,210
57,36,129,145
57,6,160,18
57,44,97,155
57,40,136,213
57,35,10,150
57,35,111,114
57,59,121,195
57,32,232,110
57,40,186,117
57,42,47,207
57,44,33,186
57,20,185,131
57,10,224,58
57,53,37,202
57,47,23,196
57,17,59,81
57,54,91,238
57,31,87,157
57,38,63,142
57,8,47,102
57,42,162,124
57,29,19,181
57,34,144,78
57,24,217,58
57,51,161,151
57,31,223,55
57,39,48,162
57,54,135,214
57,31,180,76
57,36,65,232
57,39,192,139
57,31,146,94
57,11,134,159
57,7,63,57
57,41,248,123
57,48,185,237
57,25,251,130
57,47,199,181
57,53,62,197
57,52,207,186
57,26,119,126
57,39,14,212
57,44,173,105
57,44,33,230
57,50,46,234
57,52,187,142
57,24,197,89
57,56,167,165
57,4,147,55
57,38,235,147
57,52,93,174
57,53,15,222
57,8,208,5
57,4,249,50
57,9,99,90
57,57,190,165
58,48,63,224
58,48,72,183
58,16,39,86
58,16,32,128
58,48,233,120
58,48,120,206
58,32,183,77
58,26,40,109
58,32,176,141
58,25,136,166
58,58,159,225
58,45,168,225
58,24,159,68
58,48,143,144
58,54,32,222
58,44,192,158
58,44,119,139
58,4,226,30
58,36,200,95
58,37,235,84
58,53,17,224
58,11,232,21
58,38,167,104
58,34,87,113
58,48,4,224
58,18,189,45
58,34,175,92
58,48,225,166
58,16,133,54
58,40,63,146
58,48,209,129
58,13,199,36
58,8,135,66
58,32,207,75
58,20,175,31
58,46,241,144
58,17,225,39
58,20,48,102
58,30,223,71
58,10,23,84
58,57,56,223
58,36,112,151
58,32,235,111
58,46,249,111
58,7,87,52
58,40,143,214
58,11,167,42
58,14,82,68
58,21,161,53
58,49,167,183
58,14,63,72
58,34,105,98
58,32,65,167
58,36,136,147
58,24,89,93
58,12,169,71
58,6,31,69
58,6,119,37
58,36,11,153
58,42,19,162
58,8,7,88
58,44,71,164
58,38,136,111
58,31,251,70
58,40,16,214
58,20,212,46
58,32,79,128
58,31,223,54
58,26,116,76
58,24,9,164
58,13,123,38
58,20,181,60
58,7,155,97
58,28,176,107
58,4,105,64
58,40,209,154
58,7,140,30
58,40,63,190
58,28,33,129
58,49,192,241
58,36,111,116
58,25,251,128
58,28,189,63
58,24,141,68
58,46,33,188
58,48,200,181
58,8,167,21
58,44,213,114
58,52,111,221
58,24,65,133
58,54,63,198
58,54,37,203
58,43,137,133
58,48,23,197
58,37,71,237
58,42,191,207
58,20,126,66
58,48,87,176
58,49,103,149
58,16,207,76
58,44,177,172
58,44,144,180
58,26,31,206
58,55,211,153
58,20,226,24
58,27,77,108
58,15,24,171
58,42,225,103
58,23,105,85
58,33,103,202
58,26,241,101
58,14,103,46
58,6,85,90
58,25,199,93
58,30,21,181
58,10,41,72
58,33,135,103
58,9,13,118
58,5,151,55
58,43,47,208
58,8,193,58
58,6,209,18
58,46,43,175
58,38,15,182
58,16,245,31
58,25,249,53
58,10,49,105
58,33,61,122
58,42,185,118
58,12,225,58
58,52,161,153
58,19,161,92
58,38,31,166
58,15,5,98
58,40,191,139
58,4,51,55
58,30,215,106
58,20,191,129
58,22,24,115
58,32,149,95
58,11,101,87
58,48,103,225
58,59,193,251
58,54,135,214
58,35,149,77
58,12,135,159
58,24,39,138
58,16,122,95
58,52,189,145
58,26,251,80
58,18,7,147
58,28,126,85
58,36,215,175
58,4,9,74
58,36,161,161
58,18,25,101
58,18,63,82
58,41,91,140
58,18,103,60
58,58,189,164
58,14,159,42
58,35,23,134
58,30,24,147
58,33,119,113
58,47,89,202
58,57,167,169
58,54,169,206
58,55,94,235
58,8,67,58
58,54,241,145
58,44,165,127
58,57,217,203
59,55,32,223
59,12,234,21
59,58,160,224
59,8,154,102
59,36,176,94
59,52,106,223
59,16,86,70
59,47,120,143
59,54,16,225
59,32,224,75
59,28,40,111
59,36,88,116
59,36,111,102
59,39,236,90
59,18,40,88
59,26,137,169
59,19,191,45
59,48,235,123
59,41,15,223
59,40,144,214
59,47,47,181
59,45,71,166
59,12,103,89
59,25,143,70
59,18,135,55
59,15,63,76
59,15,128,41
59,48,167,225
59,22,176,32
59,8,143,33
59,23,165,54
59,16,24,176
59,16,4,100
59,15,201,37
59,24,96,182
59,38,10,155
59,48,200,183
59,13,169,45
59,39,165,107
59,22,182,62
59,34,238,112
59,25,161,72
59,6,54,59
59,32,224,55
59,6,153,55
59,33,183,78
59,48,22,197
59,48,182,132
59,12,19,89
59,26,31,207
59,34,207,78
59,47,241,144
59,17,32,130
59,39,71,238
59,32,23,150
